lat,long
45.2442053,-75.9111719
45.4622374,-75.6015502
43.7152641,-79.4068268
43.6362926,-79.4704628
45.4446163,-75.4777703
43.6697138,-79.4086247
43.6988301,-79.440435
45.3837478,-75.6433972
45.4516051,-75.5955693
45.3961146,-75.7275079
45.2876004,-75.5009698
45.2696301,-75.7258937
45.4492905,-75.62774
45.4734289,-75.5122649
45.2730659,-75.7317006
45.432234,-75.5592393
45.2686955,-75.7343802
43.6212292,-79.6494104
43.6325887,-79.3996664
45.2820563,-75.8416547
45.2731764,-75.7216015
43.6404024,-79.4264591
45.2662042,-75.77815
43.6364773,-79.5792644
43.6859511,-79.4757999
45.3846029,-75.7489448
45.2788707,-75.7132074
45.3467084,-75.6612835
43.8319903,-79.2920555
43.676409,-79.512676
45.3402376,-75.6344255
43.7112496,-79.4157651
43.6825497,-79.3325771
43.644388,-79.4043442
43.689002,-79.428785
43.6544925,-79.361449
45.2510471,-75.7312137
43.6897755,-79.2747822
43.8554348,-79.5359767
43.7764974,-79.4005551
43.6652487,-79.4896149
43.7064869,-79.3912841
45.4112534,-75.7159396
45.4361128,-75.2371549
45.333032,-76.290434
45.2877108,-75.9128123
45.2693217,-75.764348
45.3526049,-75.7709701
45.4801862,-75.4971334
45.464497,-75.4833152
45.274405,-75.7068861
45.042734,-75.8716488
45.3943056,-75.6198056
43.6544592,-79.3581171
43.6624978,-79.4169484
45.2543877,-75.7419354
45.3812887,-75.7659764
43.648672,-79.4254545
45.4014978,-75.6885296
45.440998,-75.6765199
43.7021778,-79.2889509
43.6694898,-79.3874467
43.6694898,-79.3874467
43.6977177,-79.3885779
43.6319557,-79.5477031
43.6444812,-79.4268395
43.6784395,-79.2877829
43.6936987,-79.3195992
45.2717706,-75.7143739
45.3442525,-76.3424193
43.6408602,-79.4269244
45.2860053,-75.926769
43.8557714,-79.5342845
45.3929673,-75.756254
43.6027265,-79.6192453
43.6418879,-79.4466453
45.4168194,-75.6446575
43.6783148,-79.4476891
43.7556137,-79.8241732
43.6808548,-79.4305171
43.7039661,-79.3823901
45.3636502,-75.7258714
45.3334359,-75.9087498
43.7014358,-79.4265189
43.6478386,-79.4177852
45.452131,-75.6503707
43.755548,-79.3140154
43.6890079,-79.3378544
45.2785196,-75.8386922
43.6717715,-79.4092284
43.6679935,-79.3754557
45.3618685,-75.7305584
45.4006867,-75.7371421
43.6509219,-79.41341
43.6812551,-79.3413183
43.6575257,-79.4721057
45.4334746,-75.690109
43.6739287,-79.3974186
43.6608184,-79.9099509
43.7060686,-79.8142439
43.644843,-79.4132838
43.636958,-79.4327173
45.2549427,-75.7337585
43.7230208,-79.4405229
43.5859809,-79.6290587
45.3921763,-75.7394178
43.6569722,-79.4467555
45.3595769,-75.7646879
45.2671669,-75.7784236
43.6861199,-79.392786
43.7372491,-79.4187714
43.7062234,-79.2615871
43.6687778,-79.3126676
43.6500195,-79.4113726
43.6444323,-79.4115043
43.6416724,-79.3726996
45.2606152,-75.9411231
43.670711,-79.4044866
43.5944528,-79.5071193
45.3001459,-75.8597903
43.7034863,-79.255841
43.6714516,-79.4552144
43.5973098,-79.63104
43.6715547,-79.3787976
45.3866127,-75.7562646
45.379298,-75.6651296
43.468983,-79.7369065
43.8880996,-79.314229
43.613862,-79.4924205
43.6559898,-79.3532496
43.6679595,-79.3003288
45.2889276,-76.1101908
43.6895866,-79.4558627
43.653195,-79.3366819
43.6812236,-79.4171603
43.6128113,-79.6163444
43.7241817,-79.5514095
45.4975959,-75.4693961
43.6946921,-79.4437649
43.681866,-79.275369
45.3735839,-75.6755997
43.7038484,-79.3658368
45.4053104,-75.7242296
45.3902368,-75.7523171
45.42012,-75.6734781
45.349437,-75.7124249
43.6589224,-79.4219206
43.576631,-79.770217
43.6456854,-79.4182271
45.2792129,-75.7285834
43.6522991,-79.4190302
45.3503504,-75.643288
43.6489972,-79.4287587
43.6400694,-79.4141466
43.6098504,-79.5589808
43.6203977,-79.5102544
45.4744009,-75.4850909
43.6577034,-79.3447634
43.4778043,-79.6942045
43.6777478,-79.3145584
43.7304288,-79.3976099
43.6938275,-79.3213599
43.6624752,-79.3402577
43.681122,-79.3501852
43.777508,-79.5969902
43.643821,-79.4329041
43.6981254,-79.4420175
43.8375713,-78.9834836
43.6489013,-79.457595
45.3986626,-75.7155609
43.5652659,-79.5732501
43.6693574,-79.4195353
43.5828987,-79.5748086
43.66859,-79.397334
43.6776313,-79.427231
45.4146366,-75.6912329
43.6588119,-79.3487119
43.6697325,-79.3630703
43.6946531,-79.3400482
43.794725,-79.3460757
43.6452737,-79.4070197
43.7037221,-79.422577
43.7037221,-79.422577
43.671584,-79.3845277
45.2959147,-75.8603834
45.2689664,-75.7714229
43.6439079,-79.4476075
43.6938198,-79.5268127
43.7247208,-79.3255661
43.6968344,-79.3276792
45.2839757,-75.7633592
43.649077,-79.4287302
43.9080691,-78.8223145
43.6693398,-79.3947131
43.6636694,-79.4243993
43.6802868,-79.4418745
43.6446186,-79.4073495
43.6518884,-79.4241743
45.3458071,-75.743655
43.647861,-79.42932
45.4305232,-75.6246049
43.7690895,-79.3796849
43.6672351,-79.4199691
43.6694849,-79.4127111
43.6977095,-79.3948368
43.6822544,-79.4000992
43.694938,-79.3030498
45.2755285,-75.8447796
43.7047708,-79.76809
43.4951988,-79.6961184
43.6092037,-79.4923468
43.656529,-79.4088864
45.4384539,-75.6475139
43.6671308,-79.3384669
43.9899184,-79.4850192
43.6666375,-79.3237167
43.6591305,-79.478211
43.6599459,-79.4272791
43.6416632,-79.4145997
43.659191,-79.4304742
43.563477,-79.597644
43.5588617,-79.5846938
43.5588617,-79.5846938
43.6556157,-79.4162084
43.6565359,-79.4114318
43.675321,-79.3338125
45.4654677,-75.538105
43.7655711,-79.4135938
45.3645835,-75.6779779
43.6370313,-79.3969478
43.6536877,-79.3688106
45.2457149,-75.739502
43.7395786,-79.5972799
43.7597971,-79.3336218
43.4555844,-79.6944395
43.6408863,-79.5589266
43.7661984,-79.3129084
45.3163529,-75.8458835
43.6728019,-79.3553115
45.4259805,-75.6736335
43.6879428,-79.4536219
45.3592417,-75.9264051
43.843598,-79.101667
44.1430818,-79.2976614
43.8426476,-79.4723112
45.290067,-75.8625057
45.3996997,-75.6861384
43.7466447,-79.5456817
43.6446186,-79.4073495
43.7802592,-79.4187847
43.7439596,-79.5957879
43.7747691,-79.3454582
43.9178393,-78.8700086
43.7956284,-79.6042353
45.3637026,-75.6293804
43.6796774,-79.457724
45.5096585,-75.4038468
43.6950419,-79.2922506
45.4023503,-75.7357517
43.5916644,-79.5403302
45.3955814,-75.6945197
43.829368,-79.113054
43.7162419,-79.4431953
43.6021756,-79.5538262
43.6785539,-79.3101433
43.6519198,-79.3823469
43.3774325,-79.8102262
43.6511088,-79.3849197
43.7885763,-79.6623509
43.6993853,-79.3856
43.7275851,-79.4828565
43.63724,-79.4021908
43.6834921,-79.3197753
43.6443992,-79.4119238
43.6354396,-79.398835
43.2527306,-79.8962456
43.693419,-79.3250367
45.3833957,-75.7675935
43.6490814,-79.4276344
43.6550078,-79.4002063
43.6611582,-79.4334563
43.6179038,-79.5049916
43.6433825,-79.4342403
43.7642701,-79.3449326
43.669822,-79.4262787
43.6627411,-79.4937356
43.6733104,-79.3371957
43.6794186,-79.2778439
45.3972088,-75.7573957
43.6442256,-79.4145024
43.6828701,-79.4851197
43.6955363,-79.4564089
43.6633023,-79.4645083
43.6050402,-79.6171572
43.7641279,-79.2557969
43.7159972,-79.2783835
43.663344,-79.3406123
43.6428624,-79.498424
43.6864619,-79.3329553
45.2242693,-76.1961055
43.7038022,-79.4301918
43.6531949,-79.4247795
43.6613223,-79.4026303
43.6746234,-79.454711
43.6822783,-79.7422651
43.6883871,-79.3158027
43.6459283,-79.3933704
43.5712643,-79.5716944
43.6439059,-79.4527446
43.6484601,-79.4495932
43.7893264,-79.4839892
43.4962295,-79.6533683
43.6474461,-79.371177
43.5993683,-79.5464919
43.6370018,-79.4061254
43.7241645,-79.4303457
43.8766773,-79.3074122
43.640865,-79.4367484
43.6594742,-79.4275869
43.895859,-78.795363
44.2603012,-79.4847832
43.6460211,-79.4800323
43.7675041,-79.3832919
43.9339766,-78.6815126
45.316316,-75.7273833
45.4708134,-75.468739
43.6033948,-79.6497663
43.6446538,-79.3978064
43.6511418,-79.4824134
45.3572733,-75.7428
43.6595241,-79.3827969
43.6888141,-79.4112082
43.6465069,-79.4405229
43.851253,-79.5689539
43.6857633,-79.3828009
43.7013689,-79.5065918
43.6506546,-79.3571011
45.4757709,-75.508295
43.6526054,-79.3559709
43.5087756,-79.6422089
43.9562999,-79.4445833
43.6432561,-79.4154678
43.6331743,-79.8905595
43.642677,-79.3929245
45.41555,-75.6711895
43.7502,-79.5475121
43.6707092,-79.2907814
45.3943802,-75.7234501
43.6781112,-79.3959702
43.6534968,-79.4223429
43.686693,-79.3994538
43.6858006,-79.4146117
43.6601207,-79.4562615
43.6156803,-79.4910751
43.6725135,-79.3940597
43.6884927,-79.4226872
45.3214138,-75.927094
45.3195719,-75.894231
43.6245958,-79.4850611
43.6695432,-79.4175821
45.3837119,-75.7556538
43.644171,-79.4188508
43.6626058,-79.4667547
43.6456264,-79.3819555
44.0443995,-79.4991109
43.6840404,-79.4361393
43.6885302,-79.4328087
43.651753,-79.4133016
43.6598098,-79.4211477
43.7656779,-79.3309528
43.7822477,-79.4000043
43.6559421,-79.4919454
43.6506546,-79.3571011
43.6909573,-79.3237841
43.8553773,-79.4389787
43.6716496,-79.4080004
43.643021,-79.3919503
43.6474461,-79.371177
43.6817989,-79.2825649
43.6856567,-79.3282256
45.264101,-75.6950758
43.681625,-79.3764077
43.3445968,-79.7673913
43.668024,-79.3440098
43.6664567,-79.3336396
43.7781116,-79.4171543
43.6489848,-79.3784847
45.2733809,-75.8486215
45.4817274,-75.4650923
43.6505794,-79.4153974
43.6904619,-79.4447012
43.6386723,-79.4139607
43.5351169,-79.6385624
43.6692083,-79.4089812
43.6384521,-79.4142524
43.8954483,-78.8112643
43.6677662,-79.2955367
43.6518989,-79.416859
43.6568539,-79.3862221
45.3214138,-75.927094
43.6808494,-79.2848813
43.6476232,-79.5136892
43.6383159,-79.4148458
43.6416285,-79.4758156
43.7652533,-79.2316816
43.7312328,-79.3273984
43.7125441,-79.2491122
43.7743252,-79.3460908
43.6860468,-79.4364346
45.3951046,-75.6857855
43.7311731,-79.402611
43.6505327,-79.4360719
43.5912525,-79.5860471
43.6838039,-79.3391297
43.7075617,-79.3998554
43.6703356,-79.4476964
43.7753838,-79.1377506
43.7420618,-79.1997246
45.3056672,-75.4332244
43.1774944,-79.2311714
43.6538132,-79.4681393
45.1708383,-75.6315191
43.7089414,-79.4143001
43.7041949,-79.4110639
43.6727618,-79.2980629
43.6428083,-79.4503219
43.7504907,-79.464404
43.7866772,-79.4598933
43.6892347,-79.3068015
43.7647599,-79.4959688
43.6706434,-79.3364847
43.6996924,-79.4441275
43.6821199,-79.3902325
45.2462408,-75.7304824
43.6486415,-79.4461652
43.6708353,-79.4505274
43.6618235,-79.4128353
43.7063494,-79.3886328
43.6708616,-79.3094589
43.6726942,-79.3196548
43.6671685,-79.4728033
43.6488687,-79.4277019
43.6468379,-79.4113558
43.3513736,-79.8359486
43.656228,-79.4449724
43.656228,-79.4449724
45.4400177,-75.6812511
43.7045515,-79.4070915
43.6997937,-79.8491552
45.3503149,-75.6432134
43.6914591,-79.4361908
45.2706824,-75.7632151
43.6905818,-79.3962513
43.6423964,-79.3837129
43.3309125,-79.7994872
45.4332136,-75.6760904
43.2526921,-79.8994878
43.6437879,-79.4389855
43.671196,-79.4482096
43.6474461,-79.371177
43.6918748,-79.3619944
43.6586644,-79.3567545
43.6728019,-79.3553115
43.6449522,-79.3991287
43.5947489,-79.7603589
43.641891,-79.4073275
43.7075075,-79.4268922
45.3894555,-75.7427532
43.6438511,-79.4080404
43.6403987,-79.3911413
43.6671776,-79.3492398
43.6494408,-79.4247374
45.266118,-75.5471407
43.9085743,-79.429928
43.6708064,-79.3938838
45.4336915,-75.6907282
43.5970508,-79.7682762
43.8696078,-79.4694275
43.670895,-79.4531777
43.6475857,-79.37533
43.6699791,-79.421971
43.6882504,-79.3568033
43.6479193,-79.8701902
43.6832724,-79.7609496
43.949422,-79.4068
43.77803,-79.3100677
43.7118345,-79.3916631
43.7075819,-79.4104012
43.6406929,-79.5705067
43.6458666,-79.3766112
43.6508066,-79.4286572
45.2013704,-75.8301692
43.6524316,-79.4869147
43.6483586,-79.418004
43.7444713,-79.5407115
43.6401297,-79.426721
43.6406392,-79.4454254
43.2085587,-79.861052
43.6208563,-79.5064646
43.6799377,-79.42869
43.6698932,-79.4531936
43.6466928,-79.4434952
43.6480901,-79.424976
43.6404212,-79.4464708
43.673019,-79.4445671
43.6465316,-79.447037
43.6411285,-79.4199611
43.6762598,-79.4324028
43.8832239,-79.3140921
43.6429265,-79.4419806
43.6685183,-79.4299283
43.6414619,-79.4439058
45.3738653,-75.7753194
43.6565919,-79.4633471
43.7043267,-79.3875567
44.062822,-79.4870163
43.7042874,-79.4061083
43.6445912,-79.4517171
43.6955104,-79.4445671
43.6763145,-79.4481785
43.6486661,-79.408306
43.6670375,-79.5327054
43.6938332,-79.3214042
45.4215296,-75.6971931
43.6423467,-79.4134909
43.6748635,-79.3657723
43.6379661,-79.5781475
43.6386788,-79.5101287
43.6422256,-79.4512235
43.6606442,-79.3293705
43.7721814,-79.4123789
43.6429982,-79.4346835
43.6973375,-79.28046
43.673806,-79.3528366
43.6926926,-79.4413581
43.6857765,-79.3332432
44.40704,-79.6930636
43.6446648,-79.4121378
43.7096652,-79.3876905
43.7726639,-79.5390121
43.6399055,-79.3790779
45.2872224,-75.733688
43.6413006,-79.4295455
43.6654129,-79.3053477
43.8184421,-79.2152987
43.6686196,-79.4456643
43.7058311,-79.3977717
43.6663684,-79.468902
43.6543257,-79.4225091
43.6401417,-79.394409
43.7031043,-79.3640449
43.6654231,-79.4286047
43.6562275,-79.4289761
45.285824,-75.8839042
43.5565488,-79.5781252
43.6408412,-79.410086
43.5879065,-79.7782074
43.672673,-79.4174582
45.287281,-75.8824412
43.6585728,-79.4310357
45.401759,-75.7085091
43.6637601,-79.4415351
43.729012,-79.4360829
43.6728219,-79.398348
43.7585279,-79.4617529
43.6365686,-79.497257
43.6761491,-79.3606681
45.3530114,-75.709355
43.6893234,-79.3203335
43.6523308,-79.3560136
45.2470828,-75.724961
43.6432898,-79.4463783
43.7695934,-79.3436261
43.7179468,-79.5593962
43.6896657,-79.4540989
43.6710929,-79.4490616
43.6635265,-79.4680262
43.6448757,-79.4201295
45.4057731,-75.7247363
43.8665766,-79.4224249
43.673771,-79.3762197
43.6510271,-79.4491606
43.6740477,-79.3357004
43.6637601,-79.4415351
43.644002,-79.4223728
43.7665618,-79.3244189
43.6489859,-79.3652604
43.6882149,-79.372203
45.4064701,-75.6784406
43.658596,-79.3674295
45.4236744,-75.6867283
43.6399526,-79.3799802
43.6384476,-79.4137081
43.6485307,-79.4279166
43.6742673,-79.4361857
43.7719203,-79.1927005
43.6968205,-79.3095958
45.4270515,-75.6823019
45.4054824,-75.6977335
43.5606566,-79.5850637
43.49241,-79.6980674
43.7000439,-79.4997444
43.6385436,-79.4165535
43.6835666,-79.3934588
43.6758936,-79.3716779
43.6494574,-79.4009076
45.3849763,-75.7558852
43.6599209,-79.4039743
43.6601988,-79.3506879
43.6850459,-79.5145783
43.6427223,-79.404763
43.6694881,-79.4203729
43.6427501,-79.4391052
43.671847,-79.5018259
43.7325296,-79.5865473
43.6482076,-79.4252937
43.6646594,-79.4889568
43.6553529,-79.4672683
43.7040567,-79.3659453
45.3443046,-75.8327779
43.6514857,-79.4179102
43.6780854,-79.352397
43.6593796,-79.919212
43.6672651,-79.4157374
43.6905048,-79.383676
43.6367453,-79.7225786
43.6490301,-79.3885951
43.688248,-79.3717532
43.6863261,-79.4450155
43.6520201,-79.439303
43.6371285,-79.4404679
45.3695738,-75.7806093
43.6372715,-79.5406808
43.6619401,-79.4047384
45.4370819,-75.5564535
43.6642123,-79.4042174
43.7543393,-79.5176259
43.6500802,-79.5481328
43.6482995,-79.410434
43.6450748,-79.3921496
43.724952,-79.256893
43.7373646,-79.2066562
43.6698957,-79.3162911
43.6110733,-79.4928468
43.7112496,-79.4157651
43.6597371,-79.3857791
43.5114655,-79.8522376
43.8344745,-79.4835401
43.5831212,-79.5710435
43.6397352,-79.4116363
43.6346961,-79.4011455
43.8554914,-79.5014703
43.6523991,-79.4102658
43.6418263,-79.4750251
43.3600792,-79.7587952
43.6532745,-79.4813312
43.5133825,-79.6402283
43.6463071,-79.4271964
43.6586366,-79.395832
43.7045736,-79.3908036
43.6518088,-79.4357026
45.39421,-75.7509961
43.7454653,-79.2922952
43.6360645,-79.4314021
43.6660603,-79.3445099
43.671624,-79.4423765
43.6786172,-79.4629345
45.3624518,-75.7460154
43.6243585,-79.524491
43.6468506,-79.4473034
43.6788195,-79.2888882
43.8545794,-79.4590417
43.6594081,-79.3685187
43.7294742,-79.4404717
43.6691952,-79.3641139
43.7123087,-79.2465907
43.6976475,-79.4299956
43.6879429,-79.3267709
43.6709725,-79.4197201
43.6738879,-79.3027832
43.6585571,-79.4227389
43.685326,-79.3965529
43.48851,-79.8738493
43.6965384,-79.434015
43.6528554,-79.4292776
43.6445537,-79.5135753
43.6512415,-79.3587391
43.6416425,-79.4835295
43.6644206,-79.4793858
43.6558882,-79.4677959
43.2489261,-79.8141304
43.671196,-79.4482096
43.6410641,-79.4157484
45.2773933,-75.8683313
45.2773933,-75.8683313
43.7960474,-79.3103112
45.3718651,-75.652455
43.7083119,-79.6957987
43.7751232,-79.3454556
43.6423558,-79.4092848
43.6518457,-79.419243
43.643579,-79.4449402
43.6581966,-79.3677303
43.1094144,-79.2313792
43.7920894,-79.4132992
43.1531139,-79.2392779
43.6831716,-79.4398142
43.6490281,-79.364395
43.6476052,-79.3766496
45.3968379,-75.6305756
43.849122,-79.3981142
43.682315,-79.2962419
43.6813852,-79.3518315
45.3894319,-75.6589898
44.3628891,-79.6370959
43.6694598,-79.3239383
43.6808598,-79.430488
43.6640141,-79.432527
43.6078818,-79.6301282
43.6610459,-79.4527914
45.3808007,-75.7688078
43.7617375,-79.5717133
45.3894319,-75.6589898
43.6425745,-79.4260956
43.6638815,-79.3606415
43.6807021,-79.447944
43.6648526,-79.4296234
43.8094451,-79.2213555
43.6757325,-79.3073588
43.6117605,-79.4922269
43.6387638,-79.413467
43.6832736,-79.4412702
45.4581615,-75.6088251
43.645271,-79.443342
43.6976215,-79.3274339
43.7045671,-79.3840265
43.7284893,-79.3995341
43.6639323,-79.3201705
43.777508,-79.5969902
43.687502,-79.417837
43.7064058,-79.3944621
43.6646071,-79.4510616
43.6350964,-79.4309942
43.640526,-79.4489278
43.6443068,-79.4816369
43.701388,-79.3944506
43.7158023,-79.3336361
43.6434794,-79.4080083
43.698294,-79.4389697
43.6795664,-79.3985594
43.6567959,-79.5200268
43.6653767,-79.470565
43.730586,-79.3489429
43.6778116,-79.3870712
43.6557076,-79.4084498
43.6849932,-79.30986
43.649889,-79.4219258
43.6913445,-79.3495396
43.6820227,-79.2766818
43.6502726,-79.4483231
43.6650163,-79.3349282
43.6543178,-79.4629062
43.7657203,-79.4109229
43.6557736,-79.4566326
43.6857913,-79.394703
43.7230213,-79.412257
43.6521035,-79.4553354
43.6779405,-79.3447405
43.6834431,-79.3263353
43.6124283,-79.4930477
43.6417918,-79.4489012
43.476102,-79.7294933
43.6777676,-79.3767596
43.6727913,-79.352261
43.6631877,-79.4440075
43.6569063,-79.4168214
43.676316,-79.4596878
43.664084,-79.441457
43.6578308,-79.3595371
43.6649043,-79.3279806
43.6637799,-79.5621933
43.6812766,-79.4111093
43.5464826,-79.5959195
43.8048565,-79.1718941
43.7131244,-79.3679942
43.6537026,-79.4081975
45.4041554,-75.6968225
45.3792391,-75.737754
45.3792391,-75.737754
43.7334155,-79.4155077
43.6355602,-79.4067937
43.8261348,-79.0303162
43.6917051,-79.3091556
43.8227843,-79.3657263
43.621964,-79.4819714
43.7687526,-79.2659712
43.6411522,-79.4237138
43.6782805,-79.3403934
43.4534861,-79.7067481
43.6406227,-79.4265515
43.687502,-79.417837
43.6592975,-79.4952727
43.8508076,-79.4998982
43.6490664,-79.4354396
43.6527842,-79.4579504
43.6428788,-79.3752155
43.6434572,-79.3759098
45.306542,-75.8980531
43.6552309,-79.4708469
43.6411448,-79.4491907
43.6477671,-79.447688
43.6684281,-79.3717176
43.6105891,-79.4909675
43.6470263,-79.4721018
43.6701605,-79.3068786
43.7053582,-79.3980405
45.4122985,-75.679076
43.0637255,-79.1394869
43.6494564,-79.4530018
43.705327,-79.4146204
43.8577504,-79.4603723
43.6810423,-79.4498536
43.8960339,-79.0234283
43.6863261,-79.4450155
45.3171509,-75.8302626
43.6534098,-79.3572755
43.6572332,-79.4466846
45.2863169,-75.8544361
43.6400702,-79.4141614
43.6403114,-79.3963225
43.5859083,-79.5793038
43.6864127,-79.4287792
43.6667252,-79.40711
43.6717293,-79.4432433
45.4033163,-75.6956816
43.6721598,-79.2965848
43.6984424,-79.3951133
43.8227843,-79.3657263
43.6658554,-79.3366262
43.6963736,-79.3998023
43.6724193,-79.4138796
43.671768,-79.3296156
43.6562974,-79.4209847
43.7096944,-79.3914284
42.9716653,-79.2392883
43.6796416,-79.2954816
43.7631886,-79.7485935
43.6572953,-79.4645779
45.446457,-75.474914
43.6366422,-79.4315988
43.7033636,-79.5495987
43.6310365,-79.4156261
43.7955806,-79.4397726
43.814126,-79.2333577
43.3207532,-79.8222282
43.6542087,-79.4269619
43.6385436,-79.4165535
43.7728843,-79.4150163
43.6774239,-79.3345488
43.6443859,-79.4110726
45.3402711,-75.6329152
43.6699499,-79.3702629
43.6912633,-79.3208757
43.5959487,-79.5444991
43.6790123,-79.3391168
43.7089958,-79.416386
43.6385436,-79.4165535
45.3423621,-75.7743142
43.6331101,-79.4097325
43.8725362,-79.0725732
43.6843786,-79.3508567
45.3856615,-75.7480542
45.2759411,-75.8514276
45.3403037,-75.6711482
43.6851308,-79.4712462
43.7237958,-79.4075589
43.8935181,-79.4112852
43.6222008,-79.4817981
43.6683937,-79.3175958
43.8653074,-79.2246946
43.6020322,-79.6481417
43.6989407,-79.3898067
43.7842823,-79.5961977
43.6724832,-79.4540563
43.669022,-79.4541933
43.6533613,-79.4521355
43.9929625,-79.616831
43.671574,-79.2862258
43.665665,-79.4193442
45.361256,-75.7235345
43.6637359,-79.5183421
43.3887274,-79.8193053
43.6008977,-79.5262131
43.6021932,-79.5032147
43.9595573,-78.8383488
45.3896032,-75.7460715
43.6618181,-79.3419425
43.7279264,-79.6060783
43.52064,-79.6126431
44.0588158,-79.4903594
43.833869,-79.2949891
43.6538755,-79.4960912
43.6884794,-79.3907695
43.2154046,-79.9431887
45.4793377,-75.5252415
45.4286202,-75.6906602
43.679477,-79.4633021
43.4611691,-79.7289831
43.6602735,-79.44871
43.6846816,-79.4412702
43.6543439,-79.3607968
45.3861001,-75.7498594
43.6751161,-79.3045112
43.6707718,-79.3492289
44.0435832,-79.4498425
43.3887274,-79.8193053
45.4109023,-75.6920615
43.6444763,-79.4530643
45.3936604,-75.7362482
43.7115949,-79.4061086
43.668513,-79.822193
43.7043715,-79.423742
43.6265218,-79.4982282
43.6430813,-79.4055684
43.6633175,-79.349995
43.6572298,-79.4810724
43.6403779,-79.3920622
43.6746629,-79.3887744
43.7756945,-79.413101
43.6472812,-79.4029079
45.27811,-75.7243991
43.6817892,-79.418364
43.5840177,-79.553318
43.6091462,-79.4900066
43.521084,-79.6418066
43.6344756,-79.4015886
45.438007,-75.664712
43.6583533,-79.366775
45.4347795,-75.6779272
43.6423883,-79.4040876
43.6894416,-79.3221194
43.9265898,-79.8735884
45.3577404,-75.7232708
45.4456329,-75.5310125
43.6604455,-79.4405998
43.7238299,-79.4019352
45.4351008,-75.6957801
45.4156924,-75.705136
43.659191,-79.4304742
43.6454505,-79.4181501
45.3915392,-75.6854485
43.672468,-79.377474
43.6740132,-79.3076055
43.8270503,-79.3991168
43.6557861,-79.4217487
45.4590564,-75.5150443
43.9017857,-78.9256261
43.6650426,-79.3309801
43.6488298,-79.489926
43.6474216,-79.425202
43.6553381,-79.3941283
43.7810675,-79.4004009
45.3854038,-75.6491189
43.51516,-79.6388286
43.6715722,-79.4011698
43.7412283,-79.4423729
43.6384521,-79.4142524
43.689606,-79.2935128
43.6876429,-79.4144286
43.6683454,-79.3238966
43.6434572,-79.3759098
45.4461661,-75.6736058
43.6332872,-79.409578
43.6465995,-79.3905812
43.7103536,-79.3654672
43.6399526,-79.3799802
43.6775406,-79.4065864
43.8361245,-79.4560055
43.60281,-79.4943355
43.7390009,-79.2034986
43.68398,-79.429042
43.6443772,-79.4408339
43.926674,-78.684565
43.6407934,-79.4423735
43.6446427,-79.5307762
43.6907888,-79.4329506
43.646784,-79.3857153
43.6732607,-79.3405251
43.7398431,-79.7388264
43.4819914,-79.6854968
43.8421977,-79.7946512
43.6379524,-79.4673782
43.6678304,-79.3363429
43.6832827,-79.3400773
43.8061857,-79.1811256
43.7480117,-79.2913244
43.9732015,-79.2475918
43.6780508,-79.3879549
43.6495638,-79.4460577
43.6569287,-79.4459877
43.6701346,-79.4895613
43.6882372,-79.3350452
43.6920234,-79.3841936
43.6393395,-79.4154268
43.5687197,-79.7169506
43.6503442,-79.4175008
43.6383951,-79.4154658
43.5119332,-79.6380237
43.8198657,-79.3615842
43.6495569,-79.3872283
45.2562312,-75.7342368
43.6675127,-79.321082
43.6697365,-79.3844859
43.6772777,-79.518411
43.6515125,-79.4056979
43.4729887,-79.7427897
43.6863452,-79.2871971
43.6507466,-79.3680284
43.6826783,-79.3548466
43.8365374,-79.011594
43.638817,-79.4411296
43.7962795,-79.3302289
43.6753006,-79.3245475
43.7728741,-79.3300896
43.7413066,-79.3269778
43.6388698,-79.3991773
43.6701091,-79.3429253
43.669123,-79.4138026
43.6603675,-79.3771897
45.3244186,-75.7026226
43.6053782,-79.6442269
43.6569722,-79.4467555
43.655073,-79.4535783
43.7060556,-79.3949748
45.4325432,-75.6749828
43.6394931,-79.517244
43.6544057,-79.5197419
43.6246201,-79.4958016
43.6624752,-79.3402577
43.6386944,-79.4139694
43.656028,-79.3744387
43.691429,-79.3741231
43.2068883,-79.9809674
43.6530958,-79.4361447
43.9060286,-79.2588802
43.6504775,-79.4064504
43.5961977,-79.7166094
43.6536099,-79.4329478
43.662751,-79.4789726
43.8567143,-79.3045281
43.6561275,-79.517389
43.6817439,-79.4770458
43.6737826,-79.4307617
43.6747426,-79.285645
43.6450071,-79.4028996
43.820067,-79.088557
43.6536055,-79.4663527
43.7008623,-79.3715001
43.6403904,-79.5778662
43.5173431,-79.8487617
43.8640328,-79.5184778
43.6421984,-79.3999166
43.7022504,-79.4410278
43.7328076,-79.4267625
43.644714,-79.4369339
43.658211,-79.362622
43.5712786,-79.6704064
43.7104815,-79.3809981
43.6750613,-79.3487505
43.6858006,-79.4146117
43.7110504,-79.7391331
43.8542623,-79.5047692
43.649823,-79.5075087
43.6689092,-79.3490859
45.3500186,-75.6260635
44.594191,-79.4361349
43.6077885,-79.4971001
45.3161639,-75.6061535
43.5325261,-79.6278597
43.658405,-79.4867133
43.7123386,-79.4113947
43.6615002,-79.4706881
43.6709071,-79.4094018
43.6534755,-79.4152337
43.7209613,-79.3961708
43.4410332,-79.7420249
43.6535911,-79.3638806
43.6630298,-79.5488629
43.5849608,-79.7795155
43.6708225,-79.2988258
43.619464,-79.5985345
43.6974778,-79.436974
43.6393395,-79.4154268
43.6538989,-79.3900665
43.6689698,-79.3303746
43.8837988,-78.9187384
43.6687119,-79.3501426
